target_class_l3,molregno,molecule_chembl_id,canonical_smiles,max_pchembl_value,mean_pchembl_value,activity_records,unique_targets,target_names,target_chembl_ids,target_organisms,standard_types,unseen_class_id
Endoplasmic reticular retrotranslocon family,1514533,CHEMBL2315456,Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1Cl,6.74,6.74,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825401,CHEMBL3361214,Cc1cccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)c1,6.74,6.74,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2164505,CHEMBL3955134,Cc1cccc(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1.[Na+],6.73,6.73,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2746220,CHEMBL5174989,Cc1cc2c(NC(=O)c3cccs3)cccc2n1-c1nc2c(c(NCc3cccc(O)c3)n1)CCC2,6.73,6.73,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,556116,CHEMBL562493,Oc1ccc(Nc2nc(-c3ccccc3)cs2)cc1,6.72,6.5,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,EC50; IC50,3
Endoplasmic reticular retrotranslocon family,613111,CHEMBL1082175,O=C(O)c1cccc(-c2cnc(Nc3ccc(O)cc3)o2)c1,6.72,6.72,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2030164,CHEMBL3696896,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,6.72,5.88,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2180288,CHEMBL3970917,CC(=O)c1cccc(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1.[Na+],6.72,6.72,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2331297,CHEMBL4291849,CCN1CCN(CCNC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.72,6.71,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2552786,CHEMBL4859015,C=CC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3cccc(B(O)O)c3)n1)CCC2,6.72,6.72,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2185932,CHEMBL3976561,Nc1c(/N=N/c2ccc(-c3ccccc3Cl)nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.71,6.71,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2375735,CHEMBL4468726,Cc1cc2c(C(N)=S)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,6.71,6.71,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1824852,CHEMBL3360671,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3cccc([N+](=O)[O-])c3)n2)CC1,6.7,6.7,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2077983,CHEMBL3785307,Cc1ccc2[nH]c(-c3cccc(N4CCC(NCCN5CCN(C(C)C)CC5)CC4)c3)cc2c1,6.7,6.646666666666667,3,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2511330,CHEMBL4763993,Cc1ccc(C(=O)C#Cc2ccccc2)cc1,6.7,6.085,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2967156,CHEMBL5750155,CC(C)N1CCN(CCNC2CCN(c3cccc(-c4cc5cc(N=[N+]=[N-])ccc5[nH]4)c3)CC2)CC1,6.7,6.7,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3254031,CHEMBL6037030,CN1CCN(CCCNC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.68,6.68,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2056744,CHEMBL3747639,CNC(=O)c1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,6.67,6.67,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2118509,CHEMBL3909138,Cc1cc(C=O)c(OC(C)C)c(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1.[Na+],6.67,6.67,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2768456,CHEMBL5197225,Cc1cc2c(NC(=O)c3cscn3)cccc2n1-c1nc2c(c(NCc3cccc(O)c3)n1)CCC2,6.67,6.67,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514524,CHEMBL2315447,Cc1ccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)cc1,6.66,6.66,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825359,CHEMBL3361173,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccc(Cl)cc3)n2)CC1,6.66,6.66,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514534,CHEMBL2315457,Fc1cc(Br)cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,6.65,6.65,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825407,CHEMBL3361220,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc(C(F)(F)F)cc3)n2)CC1,6.65,6.65,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,574214,CHEMBL579212,Oc1ccc(Nc2nc(-c3ccccn3)cs2)cc1,6.64,6.64,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,613175,CHEMBL1082029,CCN(CC)c1ccc(-c2cnc(Nc3ccc(O)cc3)o2)cc1,6.64,6.64,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2030147,CHEMBL3696879,COc1cccc2c(NCc3ccccc3)nc(-n3c(N(C)C)nc4ccccc43)nc12,6.64,6.64,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2155816,CHEMBL3946445,Nc1c(/N=N/c2ccc(-c3ccccc3)nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.64,6.64,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2030146,CHEMBL3696878,CNc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,6.63,6.63,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2132249,CHEMBL3922878,Nc1c(/N=N/c2ccc(-c3ccccc3OCCCO)nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.63,6.63,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2740936,CHEMBL5169705,Cc1cc2c(C(=N)N)cccc2n1-c1nc2c(c(NCc3cccc(O)c3)n1)CCC2,6.63,6.63,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825402,CHEMBL3361215,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3cccc(C(F)(F)F)c3)n2)CC1,6.62,6.62,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2571521,CHEMBL4877750,Cc1cc2c(NC(=O)c3ccno3)cccc2n1-c1nc2c(c(NCc3cccc(B(O)O)c3)n1)CCC2,6.62,6.62,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825408,CHEMBL3361221,CCOc1ccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,6.61,6.61,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2056728,CHEMBL3746787,Cc1nc2ccccn2c1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,6.61,6.61,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2109368,CHEMBL3899997,CCCOc1cccc(F)c1-c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2N)cn1.[Na+],6.61,6.61,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2107637,CHEMBL3898266,CCCCOc1ccccc1-c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2N)cn1.[Na+],6.6,6.6,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,1514535,CHEMBL2315458,Clc1cc(Cl)cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,6.59,6.59,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2100389,CHEMBL3891018,Cc1ccc(-c2ccccc2)c(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1.[Na+],6.59,6.59,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2545969,CHEMBL4852198,Cc1cc2c(NC(=O)CCl)cccc2n1-c1nc2c(c(NCc3cccc(B(O)O)c3)n1)CCC2,6.59,6.59,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514514,CHEMBL2315437,Nc1ccc(-c2ccc(OCc3nnc(SC4CCCC4)n3-c3cccnc3)cc2)cc1,6.58,6.58,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825377,CHEMBL3361191,O=C(NS(=O)(=O)C(F)(F)F)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,6.58,6.58,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3271860,CHEMBL6054859,CN1CCN(C2(CNC3CCN(c4cccc(-c5cc6ccccc6[nH]5)c4)CC3)CCCCC2)CC1,6.58,6.58,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2171409,CHEMBL3962038,Cc1ccc(C)c(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1.[Na+],6.56,6.56,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,1514889,CHEMBL2315809,Clc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,6.55,6.55,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514890,CHEMBL2315810,Brc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,6.55,6.55,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2323435,CHEMBL4283987,CN1CCN(CCNC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.55,6.484999999999999,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2850572,CHEMBL5410404,O=C(C#Cc1ccccc1)Nc1cc(-c2ncccn2)ccc1F,6.55,6.55,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,574166,CHEMBL565257,Oc1ccc(Nc2nc(-c3ccncc3)cs2)cc1,6.54,6.54,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2158215,CHEMBL3948844,Nc1c(/N=N/c2ccc(-c3ccccc3Oc3ccccc3)nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.54,6.54,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,3021977,CHEMBL5804976,CN1CCN(C(=O)CCNC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.54,6.54,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3130768,CHEMBL5913767,N#Cc1ccc2[nH]c(-c3cccc(N4CCC(NCc5cccnc5)CC4)c3)cc2c1,6.54,6.54,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,373741,CHEMBL373909,Oc1ccc(Nc2nc(-c3cccnc3)cs2)cc1,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1824842,CHEMBL3360661,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccccc3)n2)CC1,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1825409,CHEMBL3361222,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc(F)cc3)n2)CC1,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2056382,CHEMBL3746988,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(C)nc4ccccc43)nc12,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2142795,CHEMBL3933424,COc1ccccc1-c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2N)cn1.[Na+],6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2149438,CHEMBL3940067,Cc1cccc(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1C.[Na+],6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2166739,CHEMBL3957368,COc1ccc(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)cc1.[Na+],6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2838472,CHEMBL5398304,Cc1cc(OCc2nnc(SC3CCC(F)(F)CC3)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3002840,CHEMBL5785839,COCCN1CCN(CCNC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3095318,CHEMBL5878317,c1ccc(CN2CCN(CCNC3CCN(c4cccc(-c5cc6ccccc6[nH]5)c4)CC3)CC2)cc1,6.52,6.52,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2332835,CHEMBL4293387,c1cc(-c2cc3ccccc3[nH]2)cc(N2CCC(NCCN3CCNCC3)CC2)c1,6.51,6.495,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2446448,CHEMBL4576017,Cc1cc2c(NC(=O)CCl)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,6.51,6.51,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2196463,CHEMBL3987092,Cc1ccc(F)cc1-c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2N)cn1.[Na+],6.5,6.5,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2862507,CHEMBL5422339,Cc1cc(OCc2nnc(SC3CCCC=C3F)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1,6.5,6.5,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3011348,CHEMBL5794347,Cc1ccc(N2CCC(NCC3(N4CCN(C(C)C)CC4)CCC3)CC2)cc1-c1cc2cc(F)ccc2[nH]1,6.5,6.5,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3046086,CHEMBL5829085,CN1CCN(C(=O)CCNC2CCN(c3cccc(-c4cc5cc(C#N)ccc5[nH]4)c3)CC2)CC1,6.5,6.5,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3095413,CHEMBL5878412,c1cc(-c2cc3ccccc3[nH]2)cc(N2CCC(NCCN3CCCNCC3)CC2)c1,6.5,6.5,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2169149,CHEMBL3959778,Nc1c(/N=N/c2ccc(-c3cccc(Cl)c3)nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.49,6.49,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2191249,CHEMBL3981878,Nc1c(/N=N/c2ccc(-c3ccccc3OCCCCCCO)nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.49,6.49,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,613112,CHEMBL1076585,Oc1ccc(Nc2ncc(-c3ccc(Cl)cc3)o2)cc1,6.48,6.48,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2100390,CHEMBL3891019,Cc1cc(F)ccc1-c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2N)cn1.[Na+],6.48,6.48,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2180184,CHEMBL3970813,COC(=O)CCC(=O)c1ccc(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)cc1.[Na+],6.48,6.48,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,3126554,CHEMBL5909553,CC(C)N1CCN(CCNC2CCN(c3cccc(-c4cc5cc(F)c(F)cc5[nH]4)c3)CC2)CC1,6.48,6.48,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2056738,CHEMBL3745805,Cc1cc2c(F)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,6.47,6.47,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3241786,CHEMBL6024785,Fc1ccc2[nH]c(-c3cccc(N4CCC(NCc5cccnc5)CC4)c3)cc2c1,6.47,6.47,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3070298,CHEMBL5853297,Cc1ccc(N2CCC(NC3CCN(C)CC3)CC2)cc1-c1cc2ccccc2[nH]1,6.46,6.46,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,612884,CHEMBL1081276,Oc1ccc(Nc2nc(-c3ccccc3F)cs2)cc1,6.44,6.44,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2834661,CHEMBL5394493,COc1cccc(-c2ccc(F)c(NC(=O)C#Cc3ccccc3)c2)c1,6.44,6.44,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514520,CHEMBL2315443,COc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,6.43,6.43,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1727344,CHEMBL3220939,O=C(CCl)Nc1cccc(NC2=NS(=O)(=O)c3ccccc32)c1,6.43,6.43,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2030188,CHEMBL3696920,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(OC)nc4ccccc43)nc12,6.43,6.43,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2056727,CHEMBL3746833,Cc1nn2ccccc2c1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,6.43,6.43,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2330211,CHEMBL4290763,CC(C)N1CCN(CCCNC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.43,6.425,2,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2996089,CHEMBL5779088,CC(C)N1CCN(CCNC2CCN(c3ccc4c(c3)-c3[nH]c5ccccc5c3CC4)CC2)CC1,6.43,6.43,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514492,CHEMBL2315416,CC(=O)c1ccccc1-c1ccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)cc1,6.42,6.42,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,1514891,CHEMBL2315811,Fc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,6.42,6.42,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2167773,CHEMBL3958402,Cc1ccc(F)c(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)c1.[Na+],6.42,6.42,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,2252982,CHEMBL4113631,Nc1c(/N=N/c2ccc(-c3ccccc3OCCC[Na])nc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+],6.42,6.42,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
Endoplasmic reticular retrotranslocon family,3097542,CHEMBL5880541,CN1CCC(NC2CCN(c3cccc(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.42,6.42,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2380436,CHEMBL4473427,Cc1cc2c(NC(=O)/C=C/CN(C)C)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,6.41,6.41,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,3209896,CHEMBL5992895,CC(C)N1CCN(CCNC2CCN(c3ccc(F)c(-c4cc5ccccc5[nH]4)c3)CC2)CC1,6.39,6.39,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL1075145,Homo sapiens,IC50,3
Endoplasmic reticular retrotranslocon family,2187377,CHEMBL3978006,CC(C)Oc1ccc(-c2ccc(/N=N/c3cc(S(=O)(=O)[O-])c4ccccc4c3N)cn2)cc1.[Na+],6.38,6.38,1,1,Transitional endoplasmic reticulum ATPase,CHEMBL3988606,Mus musculus,IC50,3
